env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,sciq,01H9MJAEFRXRJ81T66SER3QS9G,,12.84,0.259,1.3868029117584229,0.10285941223193011,0.259,11.9135,1000,83.939,10.492,0.256,1.3874690532684326,0.10191082802547771,0.256,11.9099,1000,83.964,10.496,,01H9MJAEFT0Y3AYMD2ZF78ZX2X,sciq-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,sciq,01HA5194KND9S1T1T1VBW704CP,,12.84,0.259,1.3861216306686401,0.10976239207098402,0.259,34.6334,1000,28.874,3.609,0.226,1.3901281356811523,0.09580316584239004,0.226,34.6386,1000,28.87,3.609,,01HA5194KQKT1BZYRM0KFP0E39,sciq-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,sciq,01HA5196B9YX2TK84FMX13DNKD,,12.84,0.633,2.770808219909668,0.6314958214679398,0.633,33.2679,1000,30.059,3.757,0.607,2.916072368621826,0.607423157841408,0.607,32.9951,1000,30.308,3.788,,01HA5196BC75KHANDA4VFKBFYN,sciq-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,sciq,01HA519A8XS50F5HSGA4ZNZ5KC,,12.84,0.26,1.3861876726150513,0.17302322528455055,0.26,34.9893,1000,28.58,3.573,0.241,1.3873652219772339,0.1608199678789079,0.241,35.0196,1000,28.555,3.569,,01HA519A8ZH4YERJRXRAEYY5FX,sciq-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,sciq,01HA519C5VFG28J8627Z6058TY,,12.84,0.259,1.3862502574920654,0.10285941223193011,0.259,27.445,1000,36.436,4.555,0.256,1.3903193473815918,0.10191082802547771,0.256,26.8844,1000,37.196,4.65,,01HA519C5XWC9RWACDHV3MZZXV,sciq-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,sciq,01HA519D7TSFHCAX22XWSFN9WP,,,,,,,,,,,,,,,,,,,2023-09-12 16:30:46.975922 +0000 UTC,01HA519D7WKS0JEP5B63FYSKJ3,sciq-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,sciq,01HA519D7TSFHCAX22XWSFN9WP,,12.84,0.262,1.3917357921600342,0.1753588306663345,0.262,25.0898,1000,39.857,4.982,0.241,1.395047664642334,0.1618391035351231,0.241,25.0391,1000,39.938,4.992,,01HA519D7WKS0JEP5B63FYSKJ3,sciq-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,sciq,01HA519G61KM0HE8QZNS4WFDEY,,,,,,,,,,,,,,,,,,,2023-09-12 16:31:14.478261 +0000 UTC,01HA519G63679XVJ76036W6XAZ,sciq-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,sciq,01HA519G61KM0HE8QZNS4WFDEY,,12.84,0.256,1.3969993591308594,0.10191082802547771,0.256,25.0105,1000,39.983,4.998,0.227,1.4037736654281616,0.09250203748981255,0.227,25.0126,1000,39.98,4.997,,01HA519G63679XVJ76036W6XAZ,sciq-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,sciq,01HA519KDY7M7G7QEYAZKJVA1Q,,12.84,0.258,1.3868783712387085,0.10270700636942677,0.258,24.9429,1000,40.092,5.011,0.256,1.3899585008621216,0.10199203187250996,0.256,24.9252,1000,40.12,5.015,,01HA519KE0B9S23WPZDMYW8VF4,sciq-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,sciq,01HA519PBVPAAHV3FH8X285CSN,,,,,,,,,,,,,,,,,,,2023-09-12 17:25:50.490749 +0000 UTC,01HA519PBX9Q7HNFDBEV6AVTP7,sciq-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,sciq,01HA519PBVPAAHV3FH8X285CSN,,,,,,,,,,,,,,,,,,,2023-09-12 19:42:06.654199 +0000 UTC,01HA519PBX9Q7HNFDBEV6AVTP7,sciq-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,sciq,01HA519PBVPAAHV3FH8X285CSN,,,,,,,,,,,,,,,,,,,2023-09-12 20:49:03.624646 +0000 UTC,01HA519PBX9Q7HNFDBEV6AVTP7,sciq-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,sciq,01HA519PBVPAAHV3FH8X285CSN,,,,,,,,,,,,,,,,,,,2023-09-12 22:13:04.612054 +0000 UTC,01HA519PBX9Q7HNFDBEV6AVTP7,sciq-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,sciq,01HA519PBVPAAHV3FH8X285CSN,,12.84,0.272,1.3870395421981812,0.1878597117263275,0.272,21.6674,1000,46.152,5.769,0.234,1.3887394666671753,0.16418091630313575,0.234,21.8217,1000,45.826,5.728,,01HA519PBX9Q7HNFDBEV6AVTP7,sciq-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,sciq,01HA519S993XSEYMRAF9H7J3JW,,12.84,0.259,1.3859496116638184,0.10285941223193011,0.259,37.8023,1000,26.453,3.307,0.256,1.3864175081253052,0.10191082802547771,0.256,37.8541,1000,26.417,3.302,,01HA519S9BXKVWCBV7ZF9871CV,sciq-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,1,sciq,01HA519W4VFTGZ32PWDRZ0P1C4,,,,,,,,,,,,,,,,,,,2023-09-12 16:55:25.541278 +0000 UTC,01HA519W4X1H0471GARF64Y3YH,sciq-gpt2-lora_676-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,1,sciq,01HA519W4VFTGZ32PWDRZ0P1C4,,12.84,0.259,1.3866214752197266,0.10294117647058823,0.259,27.1219,1000,36.871,4.609,0.256,1.3866225481033325,0.10191082802547771,0.256,27.1347,1000,36.853,4.607,,01HA519W4X1H0471GARF64Y3YH,sciq-gpt2-lora_676-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,sciq,01HA519Z4XW057A4DQFMVF9HCA,,,,,,,,,,,,,,,,,,,2023-09-12 16:55:53.720376 +0000 UTC,01HA519Z4ZKFV6G33DB95A8HX6,sciq-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,sciq,01HA519Z4XW057A4DQFMVF9HCA,,,,,,,,,,,,,,,,,,,2023-09-12 19:04:32.247956 +0000 UTC,01HA519Z4ZKFV6G33DB95A8HX6,sciq-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,sciq,01HA519Z4XW057A4DQFMVF9HCA,,,,,,,,,,,,,,,,,,,2023-09-12 20:41:42.606163 +0000 UTC,01HA519Z4ZKFV6G33DB95A8HX6,sciq-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,sciq,01HA519Z4XW057A4DQFMVF9HCA,,12.84,0.259,1.3883981704711914,0.10285941223193011,0.259,29.8695,1000,33.479,4.185,0.256,1.3862192630767822,0.10191082802547771,0.256,29.8622,1000,33.487,4.186,,01HA519Z4ZKFV6G33DB95A8HX6,sciq-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,1,sciq,01HA51A22EKPSNN5TTVPW50PPH,,,,,,,,,,,,,,,,,,,2023-09-12 18:28:17.504653 +0000 UTC,01HA51A22GSMYKF5M8TC9MQ2GQ,sciq-gpt2-lora_2026-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,1,sciq,01HA51A22EKPSNN5TTVPW50PPH,,,,,,,,,,,,,,,,,,,,01HA51A22GSMYKF5M8TC9MQ2GQ,sciq-gpt2-lora_2026-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,1,sciq,01HA51A22EKPSNN5TTVPW50PPH,,12.84,0.26,1.3863179683685303,0.1379496746019969,0.26,32.8829,1000,30.411,3.801,0.227,1.3879504203796387,0.11456536830345036,0.227,32.9058,1000,30.39,3.799,,01HA51A22GSMYKF5M8TC9MQ2GQ,sciq-gpt2-lora_2026-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,1,sciq,01HA51A51Q89DMB83ZZSGD7AGH,,,,,,,,,,,,,,,,,,,2023-09-12 16:31:42.218136 +0000 UTC,01HA51A51SZKB6QNTM774K8TPF,sciq-gpt2-lora_2701-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,1,sciq,01HA51A51Q89DMB83ZZSGD7AGH,,,,,,,,,,,,,,,,,,,2023-09-12 19:00:49.703086 +0000 UTC,01HA51A51SZKB6QNTM774K8TPF,sciq-gpt2-lora_2701-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,1,sciq,01HA51A51Q89DMB83ZZSGD7AGH,,12.84,0.259,1.387173056602478,0.10285941223193011,0.259,50.1069,1000,19.957,2.495,0.256,1.3870712518692017,0.10191082802547771,0.256,50.6882,1000,19.728,2.466,,01HA51A51SZKB6QNTM774K8TPF,sciq-gpt2-lora_2701-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,2,sciq,01HA51A7ZWWWXYWVCPJNM1H43E,,12.84,0.54,3.2122879028320312,0.5396797990905302,0.54,24.2094,1000,41.306,5.163,0.541,3.032432794570923,0.5412946662884408,0.541,24.3213,1000,41.116,5.14,,01HA51A7ZZX8FAV4XT1C8QVNEC,sciq-gpt2-full_finetuning-lr_5e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,2,sciq,01HA51AB16G8GZEQ1V42KFQKZQ,,12.84,0.258,1.387890338897705,0.10624003189792662,0.258,25.3357,1000,39.47,4.934,0.229,1.391254186630249,0.09665073275048745,0.229,25.3031,1000,39.521,4.94,,01HA51AB18HQHX9H9AW2BE7DY7,sciq-gpt2-lora_1-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,2,sciq,01HA51ADYB6ARWW3C1F72ZY4D2,,12.84,0.259,1.3862502574920654,0.10285941223193011,0.259,25.0855,1000,39.864,4.983,0.256,1.3903193473815918,0.10191082802547771,0.256,25.1041,1000,39.834,4.979,,01HA51ADYDFNP10PP346P63BWB,sciq-gpt2-lora_2-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,2,sciq,01HA51AGZ7DA1WH79FDP9RQFNB,,,,,,,,,,,,,,,,,,,2023-09-12 17:26:19.838626 +0000 UTC,01HA51AGZ9D4SS87VGNPR442KF,sciq-gpt2-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,2,sciq,01HA51AGZ7DA1WH79FDP9RQFNB,,12.84,0.259,1.386483907699585,0.10285941223193011,0.259,24.9136,1000,40.139,5.017,0.256,1.3865160942077637,0.10191082802547771,0.256,24.9719,1000,40.045,5.006,,01HA51AGZ9D4SS87VGNPR442KF,sciq-gpt2-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,2,sciq,01HA51AM0W8EJ8RF4P1AEXFHKJ,,,,,,,,,,,,,,,,,,,2023-09-12 17:26:47.910414 +0000 UTC,01HA51AM0Y2MMEPB4Q0Z0YAG8B,sciq-gpt2-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,2,sciq,01HA51AM0W8EJ8RF4P1AEXFHKJ,,,,,,,,,,,,,,,,,,,2023-09-12 21:06:52.021793 +0000 UTC,01HA51AM0Y2MMEPB4Q0Z0YAG8B,sciq-gpt2-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,2,sciq,01HA51AM0W8EJ8RF4P1AEXFHKJ,,,,,,,,,,,,,,,,,,,2023-09-12 19:42:34.371494 +0000 UTC,01HA51AM0Y2MMEPB4Q0Z0YAG8B,sciq-gpt2-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,2,sciq,01HA51AM0W8EJ8RF4P1AEXFHKJ,,12.84,0.258,1.3881752490997314,0.10254372019077902,0.258,24.9125,1000,40.141,5.018,0.256,1.3873320817947388,0.10191082802547771,0.256,24.9102,1000,40.144,5.018,,01HA51AM0Y2MMEPB4Q0Z0YAG8B,sciq-gpt2-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,2,sciq,01HA51AQ9P09ANJ7DF9SN8TV5R,,12.84,0.37,1.3159610033035278,0.36317448592742707,0.37,24.9264,1000,40.118,5.015,0.373,1.2984684705734253,0.3680447390753337,0.373,24.9785,1000,40.034,5.004,,01HA51AQ9RA6EG57RXXMFWKH41,sciq-gpt2-lora_16-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,2,sciq,01HA51ASTYVRRM88JNPWXKJ7F3,,12.84,0.258,1.3868783712387085,0.10270700636942677,0.258,24.8758,1000,40.2,5.025,0.256,1.3899585008621216,0.10199203187250996,0.256,24.8663,1000,40.215,5.027,,01HA51ASV05ZAT0P36GE3NAF5B,sciq-gpt2-lora_32-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,2,sciq,01HA51AWWD9B477FZTJ42M1GJ2,,12.84,0.262,1.3915272951126099,0.16550376241287856,0.262,24.981,1000,40.03,5.004,0.263,1.3884650468826294,0.1767291431398917,0.263,24.9818,1000,40.029,5.004,,01HA51AWWGK32Y46SP7QAQ64BX,sciq-gpt2-lora_64-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,2,sciq,01HA51AZZGDXQDBBSGGFZ9F51Q,,,,,,,,,,,,,,,,,,,2023-09-12 21:05:55.887768 +0000 UTC,01HA51AZZK4YN1Q0X68BVEJSPJ,sciq-gpt2-lora_3376-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,2,sciq,01HA51AZZGDXQDBBSGGFZ9F51Q,,12.84,0.259,1.3859496116638184,0.10285941223193011,0.259,37.6645,1000,26.55,3.319,0.256,1.3864175081253052,0.10191082802547771,0.256,37.6926,1000,26.53,3.316,,01HA51AZZK4YN1Q0X68BVEJSPJ,sciq-gpt2-lora_3376-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,2,sciq,01HA51B2SH3MX0TDZT4GQA91NC,,,,,,,,,,,,,,,,,,,2023-09-12 18:34:54.63212 +0000 UTC,01HA51B2SKA6H2SAR6W5FQC0WE,sciq-gpt2-lora_676-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,2,sciq,01HA51B2SH3MX0TDZT4GQA91NC,,12.84,0.269,1.38790762424469,0.1810530482689493,0.269,27.2209,1000,36.736,4.592,0.254,1.3867541551589966,0.16708694441543975,0.254,27.2428,1000,36.707,4.588,,01HA51B2SKA6H2SAR6W5FQC0WE,sciq-gpt2-lora_676-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,2,sciq,01HA51B5SBTJ6WFGWEAJZYZXX3,,,,,,,,,,,,,,,,,,,2023-09-12 18:34:54.629459 +0000 UTC,01HA51B5SDXECR2MTME5R5RMCT,sciq-gpt2-lora_1351-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,2,sciq,01HA51B5SBTJ6WFGWEAJZYZXX3,,,,,,,,,,,,,,,,,,,2023-09-12 20:47:10.783679 +0000 UTC,01HA51B5SDXECR2MTME5R5RMCT,sciq-gpt2-lora_1351-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,2,sciq,01HA51B5SBTJ6WFGWEAJZYZXX3,,,,,,,,,,,,,,,,,,,2023-09-12 21:50:16.796153 +0000 UTC,01HA51B5SDXECR2MTME5R5RMCT,sciq-gpt2-lora_1351-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,2,sciq,01HA51B5SBTJ6WFGWEAJZYZXX3,,12.84,0.271,1.3877685070037842,0.1482060501836942,0.271,29.6861,1000,33.686,4.211,0.222,1.3930405378341675,0.12404909845823292,0.222,29.714,1000,33.654,4.207,,01HA51B5SDXECR2MTME5R5RMCT,sciq-gpt2-lora_1351-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,2,sciq,01HA51BBMG9FWC2B6Y1J8NEMYE,,,,,,,,,,,,,,,,,,,2023-09-12 18:34:54.626733 +0000 UTC,01HA51BBMJYCEYGMK65S87GVHT,sciq-gpt2-lora_2701-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,2,sciq,01HA51BBMG9FWC2B6Y1J8NEMYE,,,,,,,,,,,,,,,,,,,2023-09-12 20:53:03.389048 +0000 UTC,01HA51BBMJYCEYGMK65S87GVHT,sciq-gpt2-lora_2701-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,2,sciq,01HA51BBMG9FWC2B6Y1J8NEMYE,,12.84,0.259,1.386080026626587,0.10285941223193011,0.259,36.17,1000,27.647,3.456,0.256,1.3883315324783325,0.10191082802547771,0.256,35.627,1000,28.069,3.509,,01HA51BBMJYCEYGMK65S87GVHT,sciq-gpt2-lora_2701-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,2,sciq,01HA51BDJKVWC3NEN2EFQEGCZP,,,,,,,,,,,,,,,,,,,2023-09-12 18:34:54.624405 +0000 UTC,01HA51BDJPN4XEGWVKXDCK3WXQ,sciq-gpt2-lora_2026-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,2,sciq,01HA51BDJKVWC3NEN2EFQEGCZP,,,,,,,,,,,,,,,,,,,2023-09-12 20:47:10.780638 +0000 UTC,01HA51BDJPN4XEGWVKXDCK3WXQ,sciq-gpt2-lora_2026-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,2,sciq,01HA51BDJKVWC3NEN2EFQEGCZP,,,,,,,,,,,,,,,,,,,2023-09-12 21:50:43.699034 +0000 UTC,01HA51BDJPN4XEGWVKXDCK3WXQ,sciq-gpt2-lora_2026-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,2,sciq,01HA51BDJKVWC3NEN2EFQEGCZP,,,,,,,,,,,,,,,,,,,2023-09-12 23:09:35.651243 +0000 UTC,01HA51BDJPN4XEGWVKXDCK3WXQ,sciq-gpt2-lora_2026-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,2,sciq,01HA51BDJKVWC3NEN2EFQEGCZP,,12.84,0.257,1.3872636556625366,0.10744144154927049,0.257,33.8016,1000,29.584,3.698,0.227,1.3909379243850708,0.09272875816993463,0.227,36.9455,1000,27.067,3.383,,01HA51BDJPN4XEGWVKXDCK3WXQ,sciq-gpt2-lora_2026-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,3,sciq,01HA51BHM6AQ2378ZBY3W4G0T6,,,,,,,,,,,,,,,,,,,2023-09-12 18:24:31.994493 +0000 UTC,01HA51BHM83TST81E253GPB8YN,sciq-gpt2-lora_1-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,3,sciq,01HA51BHM6AQ2378ZBY3W4G0T6,,12.84,0.258,1.387890338897705,0.10624003189792662,0.258,34.6318,1000,28.875,3.609,0.229,1.3912540674209595,0.09665073275048745,0.229,34.6402,1000,28.868,3.609,,01HA51BHM83TST81E253GPB8YN,sciq-gpt2-lora_1-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,3,sciq,01HA51BKG3Q8PYJ88TZ2R4NN6Z,,,,,,,,,,,,,,,,,,,2023-09-12 18:24:31.99173 +0000 UTC,01HA51BKG5MDZHZ0FNC4MQWNE6,sciq-gpt2-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,3,sciq,01HA51BKG3Q8PYJ88TZ2R4NN6Z,,12.84,0.538,2.7975337505340576,0.5373217038864537,0.538,33.21,1000,30.111,3.764,0.546,2.6248998641967773,0.5450786229602059,0.546,33.3048,1000,30.026,3.753,,01HA51BKG5MDZHZ0FNC4MQWNE6,sciq-gpt2-full_finetuning-lr_5e-5-seed_3
